district.x,school.x,school_id,report_card_type_p_e_m_h_d,street,city,state,zip,gradespan,enrollment,hdphone,url,headname,teacher_count,year,district.y,school.y,type,e_pct_me,e_pct_in_need_of_support,m_pct_me,m_pct_in_need_of_support,sc_pct_me,p17_sci1nm,sc_pct_in_need_of_support,total_actively_enrolled_students,gender_female,gender_male,black_or_african_american,white,schoolid,gender_missing,pupils_in_poverty,all_other_races
"Rock Hill School
District (York 3)",Sunset Park,4603033,E,1036 Ogden Road,Rock Hill,SC,29730,K-5,411,803-981-1260,https://www.rock-hill.k12.sc.us/Domain/23,"Dr. Nakia H.
Barnes",29,2017,York 3 School District,Sunset Park Center for Accelerated Studies,E,51.400000000000006,20.3,49.8,21.2,NA,NA,NA,449,208,241,248,178,NA,NA,NA,23
"Rock Hill School
District (York 3)",Sunset Park,4603033,E,1036 Ogden Road,Rock Hill,SC,29730,K-5,411,803-981-1260,https://www.rock-hill.k12.sc.us/Domain/23,"Dr. Nakia H.
Barnes",29,2018,York District 3,Sunset Park Center For Accelerated Studies,E,51.8,20.8,55.5,20.4,62.5,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rock Hill School
District (York 3)",Sunset Park,4603033,E,1036 Ogden Road,Rock Hill,SC,29730,K-5,411,803-981-1260,https://www.rock-hill.k12.sc.us/Domain/23,"Dr. Nakia H.
Barnes",29,2019,York County School District Three,Sunset Park Center For Accelerated Studies,E,56.1,21.9,61.2,14.3,69.9,NA,11,449,215,234,226,180,NA,0,279,43
"Rock Hill School
District (York 3)",Sunset Park,4603033,E,1036 Ogden Road,Rock Hill,SC,29730,K-5,411,803-981-1260,https://www.rock-hill.k12.sc.us/Domain/23,"Dr. Nakia H.
Barnes",29,2021,"Rock Hill School
District (York 3)",Sunset Park,E,41.1,31.3,46.8,33.2,51.8,NA,30.4,414,190,224,222,134,NA,0,272,58
"Rock Hill School
District (York 3)","York Road Elementary
School",4603035,E,2254 West Main Street,Rock Hill,SC,29732,PK-5,392,803-981-1950,https://www.rock-hill.k12.sc.us/yorkroad,Crystal F. Guyton,29,2017,York 3 School District,York Road Elementary School,E,32.7,23.4,44,26.2,NA,NA,NA,380,186,194,219,127,NA,NA,NA,34
"Rock Hill School
District (York 3)","York Road Elementary
School",4603035,E,2254 West Main Street,Rock Hill,SC,29732,PK-5,392,803-981-1950,https://www.rock-hill.k12.sc.us/yorkroad,Crystal F. Guyton,29,2018,York District 3,York Road Elementary School,E,32.3,32.9,50.9,24.8,31.1,NA,32.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rock Hill School
District (York 3)","York Road Elementary
School",4603035,E,2254 West Main Street,Rock Hill,SC,29732,PK-5,392,803-981-1950,https://www.rock-hill.k12.sc.us/yorkroad,Crystal F. Guyton,29,2019,York County School District Three,York Road Elementary School,E,31,45.1,42.4,29.9,40,NA,35,404,195,209,236,107,NA,0,323,61
"Rock Hill School
District (York 3)","York Road Elementary
School",4603035,E,2254 West Main Street,Rock Hill,SC,29732,PK-5,392,803-981-1950,https://www.rock-hill.k12.sc.us/yorkroad,Crystal F. Guyton,29,2021,"Rock Hill School
District (York 3)",York Road Elementary School,E,26.7,41.9,30.5,39.1,33.9,NA,37.5,411,191,220,242,115,NA,0,314,54
"Rock Hill School
District (York 3)","Independence Elementary
School",4603036,E,"132 West Springdale
Road",Rock Hill,SC,29730,K-5,467,803-981-1135,https://www.rock-hill.k12.sc.us/Domain/13,Kimberly C. Odom,32,2017,York 3 School District,Independence Elementary,E,45.5,17.4,38.3,25.1,NA,NA,NA,495,237,258,184,224,NA,NA,NA,87
"Rock Hill School
District (York 3)","Independence Elementary
School",4603036,E,"132 West Springdale
Road",Rock Hill,SC,29730,K-5,467,803-981-1135,https://www.rock-hill.k12.sc.us/Domain/13,Kimberly C. Odom,32,2018,York District 3,Independence Elementary School,E,37.7,21.2,50.8,21.9,53.8,NA,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rock Hill School
District (York 3)","Independence Elementary
School",4603036,E,"132 West Springdale
Road",Rock Hill,SC,29730,K-5,467,803-981-1135,https://www.rock-hill.k12.sc.us/Domain/13,Kimberly C. Odom,32,2019,York County School District Three,Independence Elementary,E,44.5,26.6,46.8,26.2,42.7,NA,27,538,268,270,179,230,NA,0,349,129
"Rock Hill School
District (York 3)","Independence Elementary
School",4603036,E,"132 West Springdale
Road",Rock Hill,SC,29730,K-5,467,803-981-1135,https://www.rock-hill.k12.sc.us/Domain/13,Kimberly C. Odom,32,2021,"Rock Hill School
District (York 3)","Independence Elementary
School",E,45.7,26.6,43.8,27.9,29.4,NA,42.6,469,245,224,165,185,NA,0,325,119
"Rock Hill School
District (York 3)",Mt. Gallant Elementary,4603037,E,4664 Mt. Gallant Road,Rock Hill,SC,29732,K-5,432,803-981-1360,https://www.rock-hill.k12.sc.us/Domain/16,Jacob Moree,28,2017,York 3 School District,Mt. Gallant Elementary,E,52,18.5,46.4,22.6,NA,NA,NA,507,244,263,204,273,NA,NA,NA,30
"Rock Hill School
District (York 3)",Mt. Gallant Elementary,4603037,E,4664 Mt. Gallant Road,Rock Hill,SC,29732,K-5,432,803-981-1360,https://www.rock-hill.k12.sc.us/Domain/16,Jacob Moree,28,2018,York District 3,Mt. Gallant Elementary,E,41.4,24.9,44.8,24.5,54.8,NA,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rock Hill School
District (York 3)",Mt. Gallant Elementary,4603037,E,4664 Mt. Gallant Road,Rock Hill,SC,29732,K-5,432,803-981-1360,https://www.rock-hill.k12.sc.us/Domain/16,Jacob Moree,28,2019,York County School District Three,Mt. Gallant Elementary,E,49.8,27.9,51.8,24.7,63.4,NA,19.5,497,245,252,172,267,NA,0,282,58
"Rock Hill School
District (York 3)",Mt. Gallant Elementary,4603037,E,4664 Mt. Gallant Road,Rock Hill,SC,29732,K-5,432,803-981-1360,https://www.rock-hill.k12.sc.us/Domain/16,Jacob Moree,28,2021,"Rock Hill School
District (York 3)",Mt. Gallant Elementary,E,48.6,26.4,46.7,32.1,60,NA,27.3,439,228,211,159,219,NA,0,249,61
"Rock Hill School
District (York 3)",Saluda Trail Middle School,4603038,M,2300 Saluda Road,Rock Hill,SC,29730,6-8,859,803-981-1800,"https://www.rock-hill.k12.sc.us/Domain/28
","Dr. Jamie
Ledsinger",59,2017,York 3 School District,Saluda Trail Middle School,M,39.6,25.8,31.5,32.5,45.8,32.7,NA,831,413,418,465,315,NA,NA,NA,51
"Rock Hill School
District (York 3)",Saluda Trail Middle School,4603038,M,2300 Saluda Road,Rock Hill,SC,29730,6-8,859,803-981-1800,"https://www.rock-hill.k12.sc.us/Domain/28
","Dr. Jamie
Ledsinger",59,2018,York District 3,Saluda Trail Middle School,M,37.6,31.1,36.9,27.2,51.3,NA,24.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rock Hill School
District (York 3)",Saluda Trail Middle School,4603038,M,2300 Saluda Road,Rock Hill,SC,29730,6-8,859,803-981-1800,"https://www.rock-hill.k12.sc.us/Domain/28
","Dr. Jamie
Ledsinger",59,2019,York County School District Three,Saluda Trail Steam Middle School,M,36.5,33.6,32.4,31,45.7,NA,32.9,851,414,437,466,311,NA,0,553,74
"Rock Hill School
District (York 3)",Saluda Trail Middle School,4603038,M,2300 Saluda Road,Rock Hill,SC,29730,6-8,859,803-981-1800,"https://www.rock-hill.k12.sc.us/Domain/28
","Dr. Jamie
Ledsinger",59,2021,"Rock Hill School
District (York 3)",Saluda Trail Middle School,M,38.4,31.4,25.9,41.2,40.4,NA,43.1,868,398,470,450,314,NA,0,554,104
"Rock Hill School
District (York 3)","India Hook Elementary
School",4603039,E,2068 Yukon Drive,Rock Hill,SC,29732,K-5,549,803-985-1600,https://www.rock-hill.k12.sc.us/Domain/14,"Christopher
Roorda",38,2017,York 3 School District,India Hook Elementary School,E,51.900000000000006,15.7,46.3,19.9,NA,NA,NA,592,275,317,139,377,NA,NA,NA,76
"Rock Hill School
District (York 3)","India Hook Elementary
School",4603039,E,2068 Yukon Drive,Rock Hill,SC,29732,K-5,549,803-985-1600,https://www.rock-hill.k12.sc.us/Domain/14,"Christopher
Roorda",38,2018,York District 3,India Hook Elementary School,E,51,18.3,55.5,14.8,63.8,NA,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rock Hill School
District (York 3)","India Hook Elementary
School",4603039,E,2068 Yukon Drive,Rock Hill,SC,29732,K-5,549,803-985-1600,https://www.rock-hill.k12.sc.us/Domain/14,"Christopher
Roorda",38,2019,York County School District Three,India Hook Elementary School,E,53.8,22.4,53.5,16.2,60,NA,17.3,633,294,339,140,372,NA,0,295,121
"Rock Hill School
District (York 3)","India Hook Elementary
School",4603039,E,2068 Yukon Drive,Rock Hill,SC,29732,K-5,549,803-985-1600,https://www.rock-hill.k12.sc.us/Domain/14,"Christopher
Roorda",38,2021,"Rock Hill School
District (York 3)","India Hook Elementary
School",E,52.6,18.9,51.8,19.7,53.4,NA,26.1,549,272,277,134,300,NA,0,277,115
"Rock Hill School
District (York 3)","Old Pointe Elementary
School",4603040,E,"380 Old Pointe School
Rd.","Rock Hill, South
Carolina",SC,29732,PK-5,456,803-980-2040,https://www.rock-hill.k12.sc.us/Domain/20,"Bianca
Chivers-White",36,2017,York 3 School District,Old Pointe Elementary School,E,47.1,17.8,44.4,25.6,NA,NA,NA,570,301,269,261,257,NA,NA,NA,52
"Rock Hill School
District (York 3)","Old Pointe Elementary
School",4603040,E,"380 Old Pointe School
Rd.","Rock Hill, South
Carolina",SC,29732,PK-5,456,803-980-2040,https://www.rock-hill.k12.sc.us/Domain/20,"Bianca
Chivers-White",36,2018,York District 3,Old Pointe Elementary School,E,51.8,19.5,50.6,25.3,52.8,NA,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rock Hill School
District (York 3)","Old Pointe Elementary
School",4603040,E,"380 Old Pointe School
Rd.","Rock Hill, South
Carolina",SC,29732,PK-5,456,803-980-2040,https://www.rock-hill.k12.sc.us/Domain/20,"Bianca
Chivers-White",36,2019,York County School District Three,Old Pointe Elementary,E,52.9,25.7,48.9,25,58,NA,21.6,545,278,267,228,262,NA,0,280,55
"Rock Hill School
District (York 3)","Old Pointe Elementary
School",4603040,E,"380 Old Pointe School
Rd.","Rock Hill, South
Carolina",SC,29732,PK-5,456,803-980-2040,https://www.rock-hill.k12.sc.us/Domain/20,"Bianca
Chivers-White",36,2021,"Rock Hill School
District (York 3)",Old Pointe Elementary School,E,52,23.3,46.9,30.1,63.2,NA,25,463,230,233,203,200,NA,0,246,60
"Rock Hill School
District (York 3)",South Pointe High School,4603041,H,"801 Neely Road Rock
Hill SC 29730","801 Neely Road
Rock Hill, SC
29730",SC,29730,9-12,1337,803 980 2100,https://www.rock-hill.k12.sc.us/sphs,"Dr. Marty S.
Conner, Sr.",92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rock Hill School
District (York 3)","Dutchman Creek Middle
School",4603042,M,4757 Mt Gallant Road,Rock Hill,SC,29732,6-8,945,803-985-1700,www.rock-hill.k12.sc.us/dcms,Clayton Moton,55,2017,York 3 School District,Dutchman Creek Middle School,M,47.4,17.4,40,21.1,64.9,15.4,NA,972,459,513,333,517,NA,NA,NA,122
"Rock Hill School
District (York 3)","Dutchman Creek Middle
School",4603042,M,4757 Mt Gallant Road,Rock Hill,SC,29732,6-8,945,803-985-1700,www.rock-hill.k12.sc.us/dcms,Clayton Moton,55,2018,York District 3,Dutchman Creek Middle School,M,39.8,25.4,40.6,22.1,64.1,NA,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rock Hill School
District (York 3)","Dutchman Creek Middle
School",4603042,M,4757 Mt Gallant Road,Rock Hill,SC,29732,6-8,945,803-985-1700,www.rock-hill.k12.sc.us/dcms,Clayton Moton,55,2019,York County School District Three,Dutchman Creek Middle School,M,43.6,25,40.6,22.5,59.1,NA,17.7,966,446,520,323,485,NA,0,484,158
"Rock Hill School
District (York 3)","Dutchman Creek Middle
School",4603042,M,4757 Mt Gallant Road,Rock Hill,SC,29732,6-8,945,803-985-1700,www.rock-hill.k12.sc.us/dcms,Clayton Moton,55,2021,"Rock Hill School
District (York 3)","Dutchman Creek Middle
School",M,44.2,25.5,32.1,34.6,51.5,NA,30.1,939,454,485,346,434,NA,0,506,159
"Rock Hill School
District (York 3)","Mount Holly Elementary
School",4603043,E,1800 Porter Road,Rock Hill,SC,29730,K-5,395,803-985-1650,https://www.rock-hill.k12.sc.us/Domain/17,"Jacqueline G.
Jones",33,2017,York 3 School District,Mount Holly Elementary,E,38.2,27.8,43.9,21.5,NA,NA,NA,489,233,256,180,272,NA,NA,NA,37
"Rock Hill School
District (York 3)","Mount Holly Elementary
School",4603043,E,1800 Porter Road,Rock Hill,SC,29730,K-5,395,803-985-1650,https://www.rock-hill.k12.sc.us/Domain/17,"Jacqueline G.
Jones",33,2018,York District 3,Mount Holly Elementary School,E,31.4,31.4,50.6,19.2,41.4,NA,25.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rock Hill School
District (York 3)","Mount Holly Elementary
School",4603043,E,1800 Porter Road,Rock Hill,SC,29730,K-5,395,803-985-1650,https://www.rock-hill.k12.sc.us/Domain/17,"Jacqueline G.
Jones",33,2019,York County School District Three,Mount Holly Elementary School,E,40.3,33.2,52.5,22.7,54.7,NA,24,466,213,253,159,245,NA,0,312,62
"Rock Hill School
District (York 3)","Mount Holly Elementary
School",4603043,E,1800 Porter Road,Rock Hill,SC,29730,K-5,395,803-985-1650,https://www.rock-hill.k12.sc.us/Domain/17,"Jacqueline G.
Jones",33,2021,"Rock Hill School
District (York 3)","Mount Holly Elementary
School",E,40.8,33,29.8,38.2,39.3,NA,35.7,416,199,217,141,208,NA,0,286,67
"Rock Hill School
District (York 3)","Cherry Park Elementary
School Of Language
Immersion",4603044,E,"Cherry Park
Elementary School of
Language
Immersion
1835
Eden Terrace",Rock Hill,SC,29730,K-5,741,8039852255,https://www.rock-hill.k12.sc.us/Domain/2265,Patrick Maness,43,2019,York County School District Three,Cherry Park Elementary School Of Language Immersion,E,73.3,11.1,76.2,7.6,69.8,NA,12.9,718,363,355,123,462,NA,0,247,133
"Rock Hill School
District (York 3)","Cherry Park Elementary
School Of Language
Immersion",4603044,E,"Cherry Park
Elementary School of
Language
Immersion
1835
Eden Terrace",Rock Hill,SC,29730,K-5,741,8039852255,https://www.rock-hill.k12.sc.us/Domain/2265,Patrick Maness,43,2021,"Rock Hill School
District (York 3)","Cherry Park Elementary
School Of Language
Immersion",E,71.6,11.6,65.9,11.9,67.3,NA,12.7,728,379,349,139,442,NA,0,240,147
"Rock Hill School
District (York 3)",The Palmetto School,4603602,E,505 University Drive,Rock Hill,SC,29730,K-8,35,(803) 328-6555,www.thepalmettoschool.org,"Chantell
Tarver-Berry",6,2017,York 3 School District,The Palmetto School at the Children's Attention Home,E,50,50,0,50,NA,NA,NA,21,11,10,15,6,NA,NA,NA,0
"Rock Hill School
District (York 3)",The Palmetto School,4603602,E,505 University Drive,Rock Hill,SC,29730,K-8,35,(803) 328-6555,www.thepalmettoschool.org,"Chantell
Tarver-Berry",6,2017,York 3 School District,The Palmetto School at the Children's Attention Home,M,60,20,0,40,40,40,NA,21,11,10,15,6,NA,NA,NA,0
"Rock Hill School
District (York 3)",The Palmetto School,4603602,E,505 University Drive,Rock Hill,SC,29730,K-8,35,(803) 328-6555,www.thepalmettoschool.org,"Chantell
Tarver-Berry",6,2018,York District 3,The Palmetto School At The Children's Attention School,E,NA,60,NA,60,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rock Hill School
District (York 3)",The Palmetto School,4603602,E,505 University Drive,Rock Hill,SC,29730,K-8,35,(803) 328-6555,www.thepalmettoschool.org,"Chantell
Tarver-Berry",6,2018,York District 3,The Palmetto School At The Children's Attention School,M,NA,66.7,16.7,66.7,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rock Hill School
District (York 3)",The Palmetto School,4603602,E,505 University Drive,Rock Hill,SC,29730,K-8,35,(803) 328-6555,www.thepalmettoschool.org,"Chantell
Tarver-Berry",6,2019,York County School District Three,The Palmetto School At The Children's Attention Home,E,NA,90,NA,90,NA,NA,75,39,15,24,23,11,NA,0,39,5
"Rock Hill School
District (York 3)",The Palmetto School,4603602,E,505 University Drive,Rock Hill,SC,29730,K-8,35,(803) 328-6555,www.thepalmettoschool.org,"Chantell
Tarver-Berry",6,2019,York County School District Three,The Palmetto School At The Children's Attention Home,M,12.5,50,NA,87.5,NA,NA,50,39,15,24,23,11,NA,0,39,5
"Rock Hill School
District (York 3)",The Palmetto School,4603602,E,505 University Drive,Rock Hill,SC,29730,K-8,35,(803) 328-6555,www.thepalmettoschool.org,"Chantell
Tarver-Berry",6,2021,"Rock Hill School
District (York 3)",The Palmetto School,E,NA,100,NA,100,NA,NA,100,36,17,19,33,0,NA,0,36,3
"Rock Hill School
District (York 3)",The Palmetto School,4603602,E,505 University Drive,Rock Hill,SC,29730,K-8,35,(803) 328-6555,www.thepalmettoschool.org,"Chantell
Tarver-Berry",6,2021,"Rock Hill School
District (York 3)",The Palmetto School,M,NA,69.2,NA,92.3,NA,NA,80,36,17,19,33,0,NA,0,36,3
"Fort Mill School
District - York 4",Fort Mill High School,4604036,H,"215 N. Highway 21
BYP",Fort Mill,SC,29715,9-12,1995,803-548-1900,https://fmhs.fortmillschools.org/,Gales Scroggs,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fort Mill School
District - York 4",Fort Mill Middle School,4604037,M,"200 Springfield
Parkway",Fort Mill,SC,29715,6-8,853,803-547-5553,https://fmms.fortmillschools.org/,Maurice Murphy,56,2017,York 4/Fort Mill School District,Fort Mill Middle School,M,56.6,9.9,62.4,9.8,75.7,8.9,NA,843,423,420,123,617,NA,NA,NA,103
"Fort Mill School
District - York 4",Fort Mill Middle School,4604037,M,"200 Springfield
Parkway",Fort Mill,SC,29715,6-8,853,803-547-5553,https://fmms.fortmillschools.org/,Maurice Murphy,56,2018,York 4/Fort Mill,Fort Mill Middle School,M,57.9,13.3,61,13,70.4,NA,11.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fort Mill School
District - York 4",Fort Mill Middle School,4604037,M,"200 Springfield
Parkway",Fort Mill,SC,29715,6-8,853,803-547-5553,https://fmms.fortmillschools.org/,Maurice Murphy,56,2019,York 4/Fort Mill,Fort Mill Middle School,M,63.4,9.9,66.1,10.6,73.9,NA,8.6,666,332,334,102,429,NA,0,187,135
"Fort Mill School
District - York 4",Fort Mill Middle School,4604037,M,"200 Springfield
Parkway",Fort Mill,SC,29715,6-8,853,803-547-5553,https://fmms.fortmillschools.org/,Maurice Murphy,56,2021,"Fort Mill School
District - York 4",Fort Mill Middle School,M,63.6,9.8,53.5,15.2,66.7,NA,12.7,847,419,428,135,518,NA,0,224,194
"Fort Mill School
District - York 4","Riverview Elementary
School",4604042,E,1300 Spratt St.,Fort Mill,SC,29715,PK-5,582,803-548-4677,https://rves.fortmillschools.org/,Annette Chinchilla,55,2017,York 4/Fort Mill School District,Riverview Elementary School,E,62.800000000000004,15.3,66.9,11.8,NA,NA,NA,684,316,368,132,449,NA,NA,NA,103
"Fort Mill School
District - York 4","Riverview Elementary
School",4604042,E,1300 Spratt St.,Fort Mill,SC,29715,PK-5,582,803-548-4677,https://rves.fortmillschools.org/,Annette Chinchilla,55,2018,York 4/Fort Mill,Riverview Elementary School,E,59.8,16.7,63.4,16.1,59.3,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fort Mill School
District - York 4","Riverview Elementary
School",4604042,E,1300 Spratt St.,Fort Mill,SC,29715,PK-5,582,803-548-4677,https://rves.fortmillschools.org/,Annette Chinchilla,55,2019,York 4/Fort Mill,Riverview Elementary School,E,61.4,13.4,68,10.7,70.9,NA,10.9,764,362,402,92,510,NA,0,274,162
"Fort Mill School
District - York 4","Riverview Elementary
School",4604042,E,1300 Spratt St.,Fort Mill,SC,29715,PK-5,582,803-548-4677,https://rves.fortmillschools.org/,Annette Chinchilla,55,2021,"Fort Mill School
District - York 4",Riverview Elementary School,E,60.1,16.4,50.7,19.3,66.4,NA,15,581,278,303,73,363,NA,0,237,145
"Fort Mill School
District - York 4",Fort Mill Elementary School,4604043,E,"192 Springfield
Parkway",Fort Mill,SC,29715,PK-5,755,803-547-7546,fmes.fortmillschools.org,Jad Griffin,58,2017,York 4/Fort Mill School District,Fort Mill Elementary School,E,60.9,12.8,62,11.2,NA,NA,NA,809,402,407,150,551,NA,NA,NA,108
"Fort Mill School
District - York 4",Fort Mill Elementary School,4604043,E,"192 Springfield
Parkway",Fort Mill,SC,29715,PK-5,755,803-547-7546,fmes.fortmillschools.org,Jad Griffin,58,2018,York 4/Fort Mill,Fort Mill Elementary School,E,64.3,10.5,67.6,11.9,77.2,NA,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fort Mill School
District - York 4",Fort Mill Elementary School,4604043,E,"192 Springfield
Parkway",Fort Mill,SC,29715,PK-5,755,803-547-7546,fmes.fortmillschools.org,Jad Griffin,58,2019,York 4/Fort Mill,Fort Mill Elementary School,E,66.2,10.7,67.3,9.2,70.7,NA,13,868,423,445,132,568,NA,0,251,168
"Fort Mill School
District - York 4",Fort Mill Elementary School,4604043,E,"192 Springfield
Parkway",Fort Mill,SC,29715,PK-5,755,803-547-7546,fmes.fortmillschools.org,Jad Griffin,58,2021,"Fort Mill School
District - York 4",Fort Mill Elementary School,E,64.4,12.8,63,14.4,64,NA,17.5,784,383,401,112,504,NA,0,227,168
"Fort Mill School
District - York 4","Gold Hill Elementary
School",4604048,E,"1000 Dave Gibson
Blvd.",Tega Cay,SC,29708,K-5,839,803-548-8250,https://ghes.fortmillschools.org/,Josh Burris,58,2017,York 4/Fort Mill School District,Gold Hill Elementary School,E,72,7.3,83.1,4.8,NA,NA,NA,838,406,432,104,516,NA,NA,NA,218
"Fort Mill School
District - York 4","Gold Hill Elementary
School",4604048,E,"1000 Dave Gibson
Blvd.",Tega Cay,SC,29708,K-5,839,803-548-8250,https://ghes.fortmillschools.org/,Josh Burris,58,2018,York 4/Fort Mill,Gold Hill Elementary School,E,71.1,7.4,81.9,5,79.6,NA,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fort Mill School
District - York 4","Gold Hill Elementary
School",4604048,E,"1000 Dave Gibson
Blvd.",Tega Cay,SC,29708,K-5,839,803-548-8250,https://ghes.fortmillschools.org/,Josh Burris,58,2019,York 4/Fort Mill,Gold Hill Elementary School,E,70.4,8.9,81.4,5,73.2,NA,7.6,918,453,465,65,557,NA,0,127,296
"Fort Mill School
District - York 4","Gold Hill Elementary
School",4604048,E,"1000 Dave Gibson
Blvd.",Tega Cay,SC,29708,K-5,839,803-548-8250,https://ghes.fortmillschools.org/,Josh Burris,58,2021,"Fort Mill School
District - York 4",Gold Hill Elementary School,E,78.5,6.2,79,5.1,77.9,NA,8.6,850,418,432,98,376,NA,0,173,376
"Fort Mill School
District - York 4",Gold Hill Middle School,4604049,M,"1025 Dave Gibson
Blvd.",Fort Mill,SC,29708,6-8,802,803-548-8300,https://ghms.fortmillschools.org/,Richard Eppes,61,2017,York 4/Fort Mill School District,Gold Hill Middle School,M,65.2,7.1,65.2,9.3,79.8,7,NA,919,470,449,77,736,NA,NA,NA,106
